country_France,country_Germany,country_Spain,gender_Female,gender_Male,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
1.0,0.0,0.0,1.0,0.0,640.0,67.0,3.0,0.0,1.0,0.0,1.0,42964.63
1.0,0.0,0.0,1.0,0.0,694.0,30.0,9.0,0.0,2.0,1.0,1.0,26960.31
1.0,0.0,0.0,0.0,1.0,707.0,35.0,2.0,0.0,3.0,1.0,1.0,94148.3
1.0,0.0,0.0,1.0,0.0,669.0,31.0,6.0,113000.66,1.0,1.0,0.0,40467.82
1.0,0.0,0.0,0.0,1.0,741.0,32.0,5.0,0.0,1.0,1.0,1.0,64839.23
1.0,0.0,0.0,1.0,0.0,601.0,37.0,5.0,0.0,1.0,0.0,0.0,20708.6
0.0,0.0,1.0,0.0,1.0,624.0,46.0,3.0,0.0,2.0,1.0,1.0,62825.03
1.0,0.0,0.0,0.0,1.0,696.0,22.0,9.0,149777.0,1.0,1.0,1.0,198032.93
0.0,0.0,1.0,0.0,1.0,690.0,36.0,10.0,0.0,2.0,1.0,0.0,55902.93
0.0,1.0,0.0,1.0,0.0,635.0,44.0,2.0,79064.85,2.0,0.0,1.0,113291.75
1.0,0.0,0.0,1.0,0.0,695.0,29.0,9.0,0.0,2.0,1.0,0.0,111565.45
0.0,1.0,0.0,0.0,1.0,646.0,24.0,0.0,92398.08,1.0,1.0,1.0,18897.29
0.0,1.0,0.0,0.0,1.0,497.0,24.0,6.0,111769.14,2.0,1.0,0.0,55859.27
0.0,1.0,0.0,0.0,1.0,733.0,39.0,5.0,91538.51,1.0,1.0,1.0,93783.0
0.0,1.0,0.0,0.0,1.0,764.0,28.0,10.0,124023.18,1.0,1.0,0.0,166188.28
1.0,0.0,0.0,0.0,1.0,603.0,30.0,8.0,0.0,2.0,1.0,1.0,47536.46
0.0,0.0,1.0,0.0,1.0,759.0,38.0,1.0,0.0,2.0,1.0,0.0,20778.39
1.0,0.0,0.0,1.0,0.0,687.0,72.0,9.0,0.0,1.0,0.0,1.0,69829.4
0.0,0.0,1.0,0.0,1.0,504.0,40.0,5.0,0.0,2.0,0.0,0.0,146703.36
1.0,0.0,0.0,1.0,0.0,766.0,45.0,6.0,0.0,2.0,0.0,0.0,147184.74
1.0,0.0,0.0,0.0,1.0,710.0,45.0,1.0,0.0,2.0,1.0,1.0,36154.66
0.0,0.0,1.0,1.0,0.0,689.0,31.0,4.0,0.0,2.0,1.0,1.0,136610.02
1.0,0.0,0.0,1.0,0.0,571.0,35.0,8.0,0.0,2.0,0.0,0.0,84569.13
1.0,0.0,0.0,0.0,1.0,586.0,51.0,2.0,138553.57,1.0,1.0,1.0,92406.22
1.0,0.0,0.0,1.0,0.0,658.0,29.0,8.0,0.0,2.0,0.0,1.0,130461.09
1.0,0.0,0.0,0.0,1.0,713.0,43.0,5.0,86394.14,1.0,1.0,1.0,130001.13
0.0,0.0,1.0,0.0,1.0,642.0,26.0,8.0,144238.7,1.0,1.0,1.0,184399.76
1.0,0.0,0.0,0.0,1.0,714.0,63.0,4.0,138082.16,1.0,0.0,1.0,166677.54
1.0,0.0,0.0,0.0,1.0,823.0,37.0,5.0,164858.18,1.0,1.0,1.0,173516.71
1.0,0.0,0.0,0.0,1.0,521.0,30.0,2.0,107316.09,1.0,1.0,0.0,64299.82
0.0,0.0,1.0,0.0,1.0,469.0,37.0,9.0,96776.49,1.0,1.0,1.0,119890.86
1.0,0.0,0.0,0.0,1.0,654.0,55.0,3.0,87485.67,1.0,1.0,1.0,3299.01
1.0,0.0,0.0,0.0,1.0,835.0,35.0,6.0,127120.07,1.0,1.0,0.0,28707.69
1.0,0.0,0.0,0.0,1.0,707.0,33.0,8.0,136678.52,1.0,1.0,0.0,54290.62
0.0,1.0,0.0,1.0,0.0,668.0,37.0,6.0,167864.4,1.0,1.0,0.0,115638.29
1.0,0.0,0.0,1.0,0.0,833.0,28.0,4.0,136674.51,2.0,0.0,0.0,5278.78
1.0,0.0,0.0,0.0,1.0,685.0,58.0,1.0,104796.54,1.0,1.0,1.0,154181.41
1.0,0.0,0.0,1.0,0.0,758.0,42.0,7.0,0.0,2.0,0.0,1.0,76209.56
0.0,1.0,0.0,1.0,0.0,747.0,32.0,5.0,67495.04,2.0,0.0,1.0,77370.37
0.0,1.0,0.0,0.0,1.0,732.0,42.0,9.0,108748.08,2.0,1.0,1.0,65323.11
1.0,0.0,0.0,0.0,1.0,481.0,37.0,8.0,152303.66,2.0,1.0,1.0,175082.2
1.0,0.0,0.0,1.0,0.0,617.0,79.0,7.0,0.0,1.0,1.0,1.0,160589.18
0.0,0.0,1.0,1.0,0.0,667.0,34.0,5.0,0.0,2.0,1.0,0.0,163830.64
0.0,1.0,0.0,0.0,1.0,659.0,36.0,4.0,132578.92,2.0,1.0,0.0,84320.94
0.0,0.0,1.0,0.0,1.0,572.0,35.0,4.0,152390.26,1.0,1.0,0.0,128123.66
1.0,0.0,0.0,1.0,0.0,758.0,39.0,6.0,127357.76,1.0,0.0,1.0,56577.0
0.0,1.0,0.0,0.0,1.0,698.0,52.0,8.0,96781.39,1.0,1.0,1.0,153373.71
0.0,0.0,1.0,0.0,1.0,746.0,24.0,10.0,68781.82,1.0,0.0,1.0,47997.39
1.0,0.0,0.0,1.0,0.0,561.0,31.0,1.0,81480.27,2.0,1.0,1.0,65234.6
1.0,0.0,0.0,1.0,0.0,658.0,40.0,5.0,143566.12,1.0,1.0,1.0,189607.71
1.0,0.0,0.0,0.0,1.0,648.0,23.0,9.0,168372.52,1.0,1.0,0.0,134676.72
0.0,1.0,0.0,0.0,1.0,729.0,40.0,5.0,113574.61,2.0,1.0,0.0,103396.08
1.0,0.0,0.0,0.0,1.0,646.0,24.0,8.0,0.0,2.0,0.0,0.0,92612.88
0.0,1.0,0.0,1.0,0.0,586.0,47.0,5.0,157099.47,2.0,1.0,1.0,65481.86
1.0,0.0,0.0,1.0,0.0,700.0,34.0,2.0,76322.69,1.0,1.0,0.0,128136.29
1.0,0.0,0.0,0.0,1.0,644.0,33.0,9.0,141234.98,1.0,1.0,0.0,95673.05
1.0,0.0,0.0,1.0,0.0,725.0,44.0,10.0,0.0,1.0,0.0,1.0,93777.61
1.0,0.0,0.0,1.0,0.0,661.0,41.0,1.0,0.0,2.0,0.0,1.0,131300.68
1.0,0.0,0.0,0.0,1.0,577.0,36.0,3.0,121092.47,2.0,0.0,1.0,143783.46
0.0,0.0,1.0,0.0,1.0,679.0,58.0,9.0,109327.65,1.0,1.0,1.0,3829.13
0.0,0.0,1.0,0.0,1.0,657.0,31.0,3.0,125167.02,1.0,0.0,0.0,98820.39
1.0,0.0,0.0,1.0,0.0,703.0,32.0,6.0,0.0,2.0,0.0,0.0,33606.52
1.0,0.0,0.0,0.0,1.0,652.0,26.0,3.0,137998.2,2.0,0.0,1.0,168989.77
1.0,0.0,0.0,0.0,1.0,717.0,40.0,0.0,98241.04,1.0,1.0,0.0,110887.14
1.0,0.0,0.0,0.0,1.0,557.0,34.0,3.0,83074.0,1.0,1.0,0.0,132673.22
1.0,0.0,0.0,0.0,1.0,807.0,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72
0.0,0.0,1.0,1.0,0.0,693.0,45.0,4.0,0.0,2.0,1.0,1.0,26589.56
0.0,0.0,1.0,0.0,1.0,629.0,39.0,5.0,0.0,2.0,0.0,0.0,116748.14
1.0,0.0,0.0,0.0,1.0,697.0,36.0,7.0,0.0,2.0,1.0,1.0,74760.32
1.0,0.0,0.0,1.0,0.0,641.0,53.0,0.0,123835.52,2.0,0.0,1.0,160110.65
1.0,0.0,0.0,1.0,0.0,650.0,43.0,6.0,0.0,2.0,1.0,1.0,16301.91
0.0,1.0,0.0,1.0,0.0,821.0,37.0,5.0,106453.53,2.0,0.0,1.0,127413.0
1.0,0.0,0.0,1.0,0.0,617.0,34.0,0.0,131244.65,2.0,1.0,0.0,183229.02
0.0,0.0,1.0,0.0,1.0,645.0,49.0,2.0,0.0,2.0,0.0,0.0,10023.15
0.0,0.0,1.0,1.0,0.0,457.0,38.0,6.0,0.0,2.0,1.0,0.0,173219.09
0.0,1.0,0.0,1.0,0.0,775.0,38.0,6.0,179886.41,2.0,0.0,0.0,153122.58
1.0,0.0,0.0,0.0,1.0,792.0,31.0,6.0,71269.89,2.0,0.0,1.0,125912.77
1.0,0.0,0.0,1.0,0.0,621.0,40.0,6.0,0.0,1.0,1.0,0.0,155155.25
0.0,0.0,1.0,1.0,0.0,699.0,50.0,0.0,158633.61,1.0,1.0,0.0,193785.87
1.0,0.0,0.0,0.0,1.0,850.0,43.0,4.0,161256.53,1.0,1.0,1.0,140071.57
0.0,1.0,0.0,0.0,1.0,658.0,29.0,5.0,75395.53,2.0,0.0,1.0,54914.92
0.0,1.0,0.0,0.0,1.0,850.0,61.0,3.0,141784.02,1.0,1.0,1.0,92053.75
1.0,0.0,0.0,1.0,0.0,638.0,34.0,7.0,0.0,2.0,1.0,1.0,198969.78
1.0,0.0,0.0,0.0,1.0,492.0,29.0,1.0,144591.96,1.0,1.0,1.0,196293.76
1.0,0.0,0.0,0.0,1.0,594.0,23.0,5.0,156267.59,1.0,1.0,0.0,160968.44
0.0,0.0,1.0,0.0,1.0,608.0,27.0,4.0,153325.1,1.0,1.0,1.0,199953.33
0.0,0.0,1.0,0.0,1.0,584.0,36.0,4.0,82696.09,2.0,0.0,0.0,83058.14
1.0,0.0,0.0,1.0,0.0,654.0,28.0,7.0,0.0,2.0,1.0,0.0,151316.37
0.0,1.0,0.0,0.0,1.0,752.0,38.0,3.0,183102.29,1.0,1.0,1.0,71557.12
0.0,1.0,0.0,1.0,0.0,568.0,26.0,10.0,109819.16,2.0,1.0,0.0,154491.39
1.0,0.0,0.0,0.0,1.0,609.0,34.0,1.0,0.0,1.0,1.0,1.0,181177.9
0.0,1.0,0.0,1.0,0.0,546.0,25.0,3.0,132837.7,1.0,1.0,0.0,131647.31
0.0,1.0,0.0,1.0,0.0,507.0,46.0,8.0,102785.16,1.0,1.0,1.0,70323.68
1.0,0.0,0.0,0.0,1.0,707.0,30.0,8.0,0.0,2.0,1.0,0.0,33159.37
1.0,0.0,0.0,1.0,0.0,476.0,32.0,6.0,111871.93,1.0,0.0,0.0,112132.86
0.0,0.0,1.0,0.0,1.0,805.0,26.0,2.0,0.0,2.0,1.0,1.0,25042.1
0.0,1.0,0.0,0.0,1.0,751.0,36.0,5.0,73194.99,1.0,1.0,1.0,89222.66
1.0,0.0,0.0,0.0,1.0,717.0,28.0,4.0,128206.79,1.0,1.0,1.0,54272.12
1.0,0.0,0.0,1.0,0.0,726.0,38.0,4.0,0.0,2.0,0.0,0.0,6787.48
0.0,0.0,1.0,0.0,1.0,850.0,28.0,9.0,97408.03,1.0,1.0,1.0,175853.64
0.0,0.0,1.0,1.0,0.0,729.0,45.0,7.0,91091.06,2.0,1.0,0.0,71133.12
1.0,0.0,0.0,0.0,1.0,655.0,37.0,6.0,109093.41,2.0,1.0,0.0,1775.52
0.0,1.0,0.0,1.0,0.0,727.0,18.0,2.0,93816.7,2.0,1.0,0.0,126172.11
0.0,0.0,1.0,0.0,1.0,781.0,33.0,3.0,0.0,2.0,1.0,1.0,42556.33
1.0,0.0,0.0,0.0,1.0,524.0,32.0,1.0,144875.71,1.0,0.0,0.0,187740.04
1.0,0.0,0.0,0.0,1.0,542.0,67.0,10.0,129431.36,1.0,0.0,1.0,21343.74
0.0,0.0,1.0,1.0,0.0,662.0,72.0,7.0,140301.72,1.0,0.0,1.0,179258.67
0.0,1.0,0.0,0.0,1.0,658.0,37.0,3.0,168735.74,2.0,0.0,0.0,70370.24
0.0,0.0,1.0,1.0,0.0,530.0,36.0,2.0,0.0,2.0,1.0,1.0,14721.8
1.0,0.0,0.0,1.0,0.0,571.0,47.0,7.0,0.0,2.0,0.0,0.0,112366.98
0.0,1.0,0.0,0.0,1.0,733.0,45.0,2.0,113939.36,2.0,1.0,0.0,3218.71
1.0,0.0,0.0,1.0,0.0,646.0,45.0,3.0,47134.75,1.0,1.0,1.0,57236.44
1.0,0.0,0.0,0.0,1.0,530.0,39.0,2.0,0.0,2.0,1.0,0.0,197923.05
0.0,1.0,0.0,0.0,1.0,597.0,52.0,8.0,83693.34,2.0,1.0,1.0,161083.53
1.0,0.0,0.0,0.0,1.0,743.0,71.0,0.0,0.0,2.0,0.0,1.0,29837.65
0.0,0.0,1.0,0.0,1.0,676.0,27.0,4.0,0.0,1.0,0.0,1.0,107955.67
0.0,0.0,1.0,1.0,0.0,690.0,36.0,10.0,91760.11,1.0,1.0,1.0,135784.94
0.0,0.0,1.0,1.0,0.0,842.0,44.0,2.0,112652.08,2.0,1.0,0.0,126644.98
1.0,0.0,0.0,0.0,1.0,615.0,35.0,7.0,0.0,2.0,1.0,0.0,150784.29
1.0,0.0,0.0,0.0,1.0,656.0,35.0,6.0,0.0,2.0,1.0,0.0,1485.27
0.0,1.0,0.0,0.0,1.0,735.0,28.0,5.0,160454.15,2.0,0.0,1.0,114957.22
0.0,1.0,0.0,0.0,1.0,714.0,33.0,3.0,35016.6,1.0,1.0,0.0,53667.08
1.0,0.0,0.0,0.0,1.0,754.0,37.0,6.0,0.0,1.0,1.0,1.0,116141.72
1.0,0.0,0.0,0.0,1.0,691.0,38.0,1.0,0.0,2.0,0.0,0.0,44653.5
1.0,0.0,0.0,0.0,1.0,703.0,44.0,6.0,98862.54,1.0,1.0,0.0,151516.7
0.0,0.0,1.0,0.0,1.0,616.0,30.0,5.0,0.0,2.0,0.0,1.0,196108.51
0.0,1.0,0.0,0.0,1.0,714.0,26.0,3.0,119545.48,2.0,1.0,0.0,65482.94
1.0,0.0,0.0,0.0,1.0,665.0,28.0,8.0,191402.82,2.0,1.0,0.0,83238.4
1.0,0.0,0.0,1.0,0.0,683.0,35.0,6.0,187530.66,2.0,1.0,1.0,37976.36
0.0,0.0,1.0,0.0,1.0,606.0,30.0,8.0,180307.73,2.0,1.0,1.0,1914.41
0.0,1.0,0.0,0.0,1.0,619.0,40.0,9.0,103604.31,2.0,0.0,0.0,140947.05
1.0,0.0,0.0,0.0,1.0,418.0,28.0,7.0,98738.92,1.0,1.0,0.0,122190.22
1.0,0.0,0.0,0.0,1.0,516.0,35.0,5.0,128653.59,1.0,1.0,0.0,127558.26
0.0,0.0,1.0,0.0,1.0,648.0,35.0,7.0,0.0,2.0,0.0,0.0,122899.01
0.0,0.0,1.0,0.0,1.0,712.0,47.0,1.0,139887.01,1.0,1.0,1.0,95719.73
1.0,0.0,0.0,1.0,0.0,610.0,31.0,6.0,107784.65,1.0,1.0,1.0,141137.53
0.0,0.0,1.0,0.0,1.0,622.0,36.0,9.0,0.0,2.0,1.0,1.0,104852.6
1.0,0.0,0.0,1.0,0.0,551.0,45.0,6.0,0.0,2.0,1.0,1.0,51143.43
0.0,0.0,1.0,1.0,0.0,653.0,27.0,6.0,107751.68,2.0,1.0,1.0,33389.42
1.0,0.0,0.0,1.0,0.0,585.0,30.0,6.0,0.0,2.0,1.0,1.0,137757.69
0.0,1.0,0.0,0.0,1.0,741.0,38.0,4.0,128015.83,1.0,1.0,0.0,58440.43
1.0,0.0,0.0,1.0,0.0,448.0,36.0,6.0,83947.12,2.0,1.0,0.0,81999.53
1.0,0.0,0.0,0.0,1.0,730.0,34.0,5.0,122453.37,2.0,1.0,0.0,138882.98
1.0,0.0,0.0,0.0,1.0,791.0,36.0,6.0,111168.97,1.0,1.0,1.0,189969.91
1.0,0.0,0.0,0.0,1.0,592.0,28.0,2.0,116498.22,1.0,1.0,0.0,144290.25
1.0,0.0,0.0,1.0,0.0,743.0,46.0,9.0,0.0,1.0,1.0,0.0,113436.08
0.0,0.0,1.0,1.0,0.0,674.0,41.0,4.0,126605.14,1.0,1.0,1.0,166694.93
0.0,1.0,0.0,0.0,1.0,696.0,30.0,4.0,114027.7,1.0,1.0,1.0,193716.56
1.0,0.0,0.0,0.0,1.0,534.0,38.0,3.0,0.0,1.0,0.0,0.0,143938.27
1.0,0.0,0.0,0.0,1.0,809.0,24.0,7.0,109558.36,1.0,1.0,0.0,183515.13
1.0,0.0,0.0,0.0,1.0,762.0,20.0,1.0,139432.55,1.0,1.0,1.0,85606.83
0.0,1.0,0.0,1.0,0.0,601.0,26.0,7.0,105514.69,2.0,1.0,0.0,50070.59
0.0,0.0,1.0,0.0,1.0,650.0,25.0,7.0,160599.06,2.0,1.0,1.0,28391.52
1.0,0.0,0.0,0.0,1.0,680.0,33.0,2.0,108393.35,1.0,0.0,1.0,39057.67
0.0,0.0,1.0,0.0,1.0,598.0,39.0,1.0,0.0,2.0,1.0,0.0,159130.32
0.0,1.0,0.0,0.0,1.0,684.0,29.0,8.0,127269.75,1.0,0.0,1.0,79495.01
1.0,0.0,0.0,0.0,1.0,685.0,23.0,8.0,0.0,2.0,1.0,1.0,112239.03
1.0,0.0,0.0,0.0,1.0,582.0,30.0,2.0,0.0,2.0,1.0,1.0,132029.95
1.0,0.0,0.0,0.0,1.0,613.0,20.0,3.0,0.0,2.0,1.0,1.0,149613.77
1.0,0.0,0.0,1.0,0.0,501.0,40.0,2.0,0.0,2.0,0.0,0.0,141946.92
0.0,0.0,1.0,0.0,1.0,575.0,41.0,2.0,100062.39,1.0,0.0,0.0,126307.25
1.0,0.0,0.0,1.0,0.0,642.0,40.0,7.0,0.0,2.0,1.0,0.0,183963.34
0.0,0.0,1.0,1.0,0.0,525.0,37.0,0.0,0.0,1.0,0.0,1.0,131521.72
0.0,1.0,0.0,0.0,1.0,706.0,32.0,5.0,88348.43,2.0,1.0,1.0,104181.78
1.0,0.0,0.0,0.0,1.0,705.0,33.0,3.0,144427.96,2.0,1.0,0.0,113845.19
0.0,1.0,0.0,1.0,0.0,536.0,44.0,4.0,121898.82,1.0,0.0,0.0,131007.18
0.0,0.0,1.0,0.0,1.0,599.0,36.0,4.0,0.0,2.0,0.0,0.0,13210.56
1.0,0.0,0.0,1.0,0.0,850.0,35.0,6.0,81684.97,1.0,1.0,0.0,824.0
0.0,1.0,0.0,1.0,0.0,669.0,42.0,1.0,103873.39,1.0,1.0,0.0,148611.52
0.0,0.0,1.0,0.0,1.0,773.0,37.0,2.0,103195.2,2.0,1.0,0.0,178268.36
0.0,0.0,1.0,0.0,1.0,792.0,36.0,5.0,92140.15,1.0,0.0,1.0,67468.67
1.0,0.0,0.0,0.0,1.0,523.0,22.0,8.0,123374.46,1.0,1.0,1.0,124906.59
0.0,1.0,0.0,0.0,1.0,726.0,30.0,7.0,92847.59,1.0,1.0,0.0,146154.06
1.0,0.0,0.0,1.0,0.0,803.0,65.0,2.0,151659.52,2.0,0.0,1.0,6930.17
1.0,0.0,0.0,0.0,1.0,487.0,45.0,2.0,0.0,2.0,1.0,0.0,77475.73
1.0,0.0,0.0,1.0,0.0,452.0,32.0,5.0,0.0,2.0,0.0,1.0,75279.39
1.0,0.0,0.0,1.0,0.0,741.0,44.0,7.0,0.0,2.0,1.0,1.0,190534.76
0.0,1.0,0.0,1.0,0.0,640.0,31.0,10.0,118613.34,1.0,1.0,0.0,168469.65
0.0,0.0,1.0,0.0,1.0,557.0,34.0,3.0,0.0,1.0,0.0,1.0,123427.98
0.0,1.0,0.0,0.0,1.0,653.0,31.0,2.0,154741.45,2.0,0.0,0.0,25183.01
0.0,1.0,0.0,0.0,1.0,579.0,41.0,0.0,141749.68,1.0,0.0,1.0,9201.53
1.0,0.0,0.0,1.0,0.0,662.0,47.0,6.0,0.0,2.0,1.0,1.0,129392.75
1.0,0.0,0.0,1.0,0.0,844.0,29.0,8.0,0.0,2.0,0.0,0.0,147342.03
1.0,0.0,0.0,0.0,1.0,559.0,32.0,9.0,145303.52,1.0,1.0,0.0,103560.98
1.0,0.0,0.0,0.0,1.0,724.0,29.0,4.0,0.0,1.0,1.0,0.0,8982.75
1.0,0.0,0.0,0.0,1.0,771.0,39.0,5.0,0.0,2.0,1.0,0.0,96270.64
1.0,0.0,0.0,0.0,1.0,508.0,31.0,8.0,72541.48,1.0,1.0,0.0,129803.08
0.0,0.0,1.0,0.0,1.0,489.0,58.0,4.0,0.0,2.0,1.0,1.0,191419.32
1.0,0.0,0.0,1.0,0.0,447.0,44.0,5.0,89188.83,1.0,1.0,1.0,75408.24
1.0,0.0,0.0,0.0,1.0,675.0,32.0,1.0,0.0,3.0,1.0,0.0,85901.09
1.0,0.0,0.0,0.0,1.0,807.0,35.0,3.0,174790.15,1.0,1.0,1.0,600.36
0.0,0.0,1.0,1.0,0.0,694.0,39.0,9.0,0.0,2.0,0.0,0.0,99924.04
1.0,0.0,0.0,1.0,0.0,732.0,43.0,9.0,0.0,2.0,1.0,0.0,183147.17
0.0,1.0,0.0,0.0,1.0,807.0,37.0,10.0,130110.45,2.0,0.0,1.0,172097.95
1.0,0.0,0.0,1.0,0.0,755.0,78.0,5.0,121206.96,1.0,1.0,1.0,76016.49
0.0,0.0,1.0,1.0,0.0,762.0,43.0,5.0,134204.67,1.0,1.0,1.0,139971.01
0.0,0.0,1.0,1.0,0.0,760.0,32.0,2.0,0.0,1.0,1.0,1.0,114565.35
1.0,0.0,0.0,1.0,0.0,664.0,31.0,9.0,114519.57,2.0,0.0,1.0,79222.02
0.0,1.0,0.0,1.0,0.0,710.0,24.0,7.0,103099.17,2.0,1.0,0.0,173276.62
0.0,1.0,0.0,1.0,0.0,761.0,38.0,1.0,120530.13,2.0,1.0,0.0,109394.62
0.0,0.0,1.0,0.0,1.0,673.0,39.0,8.0,138160.0,1.0,1.0,1.0,110468.51
1.0,0.0,0.0,1.0,0.0,695.0,36.0,2.0,0.0,2.0,0.0,1.0,167749.54
1.0,0.0,0.0,1.0,0.0,684.0,43.0,7.0,0.0,2.0,1.0,0.0,131093.99
0.0,1.0,0.0,1.0,0.0,512.0,40.0,8.0,153537.57,2.0,0.0,0.0,23101.13
1.0,0.0,0.0,0.0,1.0,624.0,37.0,0.0,0.0,2.0,0.0,0.0,112104.55
0.0,0.0,1.0,0.0,1.0,682.0,36.0,5.0,0.0,2.0,1.0,1.0,147758.51
1.0,0.0,0.0,0.0,1.0,589.0,46.0,9.0,0.0,2.0,1.0,0.0,170676.67
0.0,1.0,0.0,1.0,0.0,727.0,30.0,8.0,119027.28,2.0,1.0,1.0,137903.54
1.0,0.0,0.0,0.0,1.0,850.0,35.0,2.0,0.0,2.0,1.0,1.0,56991.66
0.0,0.0,1.0,0.0,1.0,782.0,23.0,10.0,98052.66,1.0,1.0,1.0,142587.32
1.0,0.0,0.0,0.0,1.0,663.0,43.0,4.0,87624.03,2.0,1.0,0.0,149401.33
1.0,0.0,0.0,0.0,1.0,510.0,65.0,2.0,0.0,2.0,1.0,1.0,48071.61
0.0,1.0,0.0,1.0,0.0,616.0,57.0,7.0,116936.81,1.0,1.0,1.0,104379.36
1.0,0.0,0.0,1.0,0.0,716.0,23.0,2.0,94464.81,2.0,0.0,1.0,185900.88
1.0,0.0,0.0,0.0,1.0,725.0,41.0,7.0,113980.21,1.0,1.0,1.0,116704.25
1.0,0.0,0.0,1.0,0.0,850.0,31.0,4.0,0.0,2.0,1.0,1.0,33082.81
0.0,0.0,1.0,0.0,1.0,718.0,28.0,6.0,0.0,2.0,1.0,0.0,146875.86
0.0,1.0,0.0,1.0,0.0,679.0,30.0,4.0,77949.69,1.0,1.0,1.0,121151.46
0.0,1.0,0.0,1.0,0.0,667.0,27.0,3.0,106116.5,2.0,1.0,0.0,3674.71
0.0,1.0,0.0,0.0,1.0,706.0,34.0,0.0,140641.26,2.0,1.0,1.0,77271.91
1.0,0.0,0.0,1.0,0.0,588.0,24.0,0.0,0.0,2.0,1.0,1.0,140586.08
1.0,0.0,0.0,0.0,1.0,658.0,36.0,8.0,174060.46,1.0,1.0,1.0,94925.62
1.0,0.0,0.0,1.0,0.0,718.0,25.0,4.0,108691.95,1.0,1.0,0.0,63030.97
0.0,1.0,0.0,0.0,1.0,775.0,36.0,2.0,109949.05,2.0,0.0,1.0,71682.54
1.0,0.0,0.0,1.0,0.0,508.0,43.0,9.0,0.0,1.0,1.0,0.0,103726.71
0.0,1.0,0.0,1.0,0.0,605.0,43.0,8.0,125338.8,2.0,1.0,0.0,23970.13
1.0,0.0,0.0,1.0,0.0,793.0,41.0,3.0,141806.46,1.0,1.0,0.0,102921.17
1.0,0.0,0.0,1.0,0.0,584.0,44.0,5.0,95671.75,2.0,1.0,1.0,106564.88
0.0,0.0,1.0,0.0,1.0,579.0,37.0,4.0,0.0,2.0,1.0,1.0,32246.63
0.0,1.0,0.0,0.0,1.0,526.0,61.0,6.0,133845.28,2.0,1.0,1.0,45180.8
0.0,1.0,0.0,0.0,1.0,579.0,49.0,4.0,169377.31,1.0,1.0,1.0,123535.05
0.0,0.0,1.0,0.0,1.0,575.0,53.0,1.0,84903.33,2.0,0.0,1.0,26015.8
1.0,0.0,0.0,1.0,0.0,666.0,27.0,4.0,0.0,2.0,0.0,0.0,88751.45
1.0,0.0,0.0,1.0,0.0,790.0,40.0,9.0,0.0,2.0,1.0,1.0,70607.1
1.0,0.0,0.0,0.0,1.0,572.0,37.0,1.0,133043.66,1.0,0.0,0.0,111243.09
1.0,0.0,0.0,1.0,0.0,593.0,39.0,0.0,117704.73,1.0,1.0,0.0,197933.5
1.0,0.0,0.0,1.0,0.0,665.0,44.0,7.0,0.0,2.0,1.0,1.0,66548.58
0.0,1.0,0.0,1.0,0.0,737.0,40.0,2.0,162485.8,2.0,1.0,0.0,149381.32
0.0,1.0,0.0,1.0,0.0,659.0,32.0,3.0,150923.74,2.0,0.0,1.0,174652.51
1.0,0.0,0.0,0.0,1.0,709.0,37.0,7.0,0.0,1.0,1.0,0.0,159486.76
0.0,0.0,1.0,1.0,0.0,635.0,38.0,1.0,0.0,2.0,1.0,0.0,90605.05
0.0,1.0,0.0,0.0,1.0,704.0,41.0,4.0,109026.8,2.0,1.0,1.0,43117.1
1.0,0.0,0.0,0.0,1.0,850.0,40.0,9.0,0.0,2.0,0.0,1.0,119232.33
1.0,0.0,0.0,0.0,1.0,695.0,46.0,7.0,49512.55,1.0,1.0,0.0,133007.34
0.0,0.0,1.0,1.0,0.0,637.0,44.0,0.0,157622.58,1.0,1.0,1.0,120454.2
1.0,0.0,0.0,0.0,1.0,695.0,45.0,9.0,43134.65,1.0,0.0,1.0,77330.35
0.0,1.0,0.0,0.0,1.0,789.0,33.0,8.0,151607.56,1.0,1.0,0.0,4389.4
1.0,0.0,0.0,0.0,1.0,580.0,34.0,6.0,0.0,2.0,1.0,1.0,160095.31
0.0,0.0,1.0,0.0,1.0,577.0,48.0,6.0,179852.26,1.0,1.0,0.0,193580.32
1.0,0.0,0.0,1.0,0.0,632.0,27.0,3.0,107375.82,1.0,1.0,1.0,62703.38
1.0,0.0,0.0,0.0,1.0,477.0,27.0,1.0,128554.98,1.0,1.0,1.0,133173.19
0.0,1.0,0.0,0.0,1.0,675.0,42.0,2.0,92616.64,2.0,1.0,0.0,8567.18
1.0,0.0,0.0,1.0,0.0,461.0,28.0,8.0,0.0,1.0,1.0,1.0,103349.74
1.0,0.0,0.0,0.0,1.0,678.0,36.0,0.0,107379.68,1.0,1.0,1.0,84460.18
0.0,0.0,1.0,1.0,0.0,538.0,31.0,0.0,0.0,2.0,0.0,0.0,179453.66
1.0,0.0,0.0,1.0,0.0,711.0,32.0,1.0,0.0,2.0,1.0,0.0,126188.42
0.0,0.0,1.0,1.0,0.0,684.0,38.0,3.0,0.0,2.0,1.0,0.0,44255.65
0.0,0.0,1.0,1.0,0.0,727.0,57.0,1.0,109679.72,1.0,0.0,1.0,753.37
1.0,0.0,0.0,0.0,1.0,536.0,35.0,8.0,0.0,2.0,1.0,0.0,64833.28
1.0,0.0,0.0,1.0,0.0,762.0,44.0,7.0,159316.64,1.0,0.0,0.0,24780.13
